74.537,141.57,39.963,36.48
74.865,140.33,39.815,36.79
77.042,142.29,35.318,33.92
75.035,138.07,39.135,37.31
74.947,136.79,37.593,38.25
72.348,135.05,38.092,39.53
72.508,134.29,37.602,39.61
73.186,133.97,35.284,37.54
71.882,130.46,38.018,39.43
70.047,128.93,38.463,40.74
69.247,126.36,40.873,41.68
69.072,125.84,39.468,41.29
69.528,128.33,34.092,37.65
67.319,125.74,36.961,40.52
66.594,122.29,37.596,41.54
66.122,118.6,39.098,44.86
66.174,114.99,38.416,44.55
66.203,112.9,37.167,43.92
66.106,108.03,40.434,40.44
63.811,105.23,43.069,44.51
64.346,98.754,42.024,46.716
66.132,96.585,38.148,45.645
64.261,94.884,42.789,42.616
66.443,92.001,39.597,43.799
67.11,89.345,42.92,43.855
67.194,85.629,44.526,44.491
70.413,82.365,42.077,43.475
71.15,78.563,45.37,44.307
74.22,79.415,42.98,40.435
77.702,77.242,44.538,39.848
80.52,75.6,41.72,39.48
81.324,73.443,41.736,37.947
82.424,71.67,40.876,36.3
80.74,69.74,39.92,36.22
81.025,68.677,39.285,34.253
80.284,61.26,46.786,38.351
80.23,58.537,45.18,38.533
78.594,57.101,43.856,38.137
79.173,53.054,43.997,37.528
77.671,53.608,46.069,35.824
75.611,50.402,49.969,39.393
76.637,47.681,45.053,41.133
76.165,46.346,42.855,39.702
76.268,45.488,42.512,39.585
76.006,47.626,43.314,37.917
78.617,48.811,41.733,33.086
78.654,51.309,39.496,29.898
76.729,50.047,41.091,34.194
76.806,51.834,40.124,31.897
76.766,52.362,41.424,34.275
73.33,51.237,43.88,38.053
75.336,53.611,42.584,35.828
77.117,54.706,42.113,34.763
74.434,57.069,39.666,37.834
76.906,58.757,38.674,37.508
74.122,58.919,39.958,43.881
77.84,65.06,35.11,43.06
77.633,66.085,37.937,46.255
84.773,75.152,25.217,36.748
82.427,70.893,33.313,45.017
81.38,72.693,35.23,46.887
83.588,75.324,34.042,44.306
86.823,75.813,31.107,41.747
85.284,75.684,35.136,45.026
86.754,75.197,36.136,46.133
84.926,74.318,40.154,45.902
86.519,77.661,38.471,41.659
86.689,76.712,40.051,45.338
90.604,79.219,33.456,42.011
90.489,78.249,35.531,44.471
88.147,79.287,37.903,43.773
93.114,79.083,30.506,42.527
93.307,78.593,30.373,41.267
90.648,78.886,34.292,42.454
90.823,77.167,34.697,44.083
90.781,76.88,34.259,45.82
92.578,77.178,32.082,43.782
91.957,76.876,33.223,44.134
89.936,77.907,38.234,42.723
90.24,76.012,38.74,45.208
89.56,75.987,39,43.593
89.822,75.076,36.118,45.154
91.433,74.598,34.317,44.882
91.063,74.362,34.077,43.748
92.706,72.651,32.924,44.309
92.988,73.742,32.182,43.328
96.299,74.133,27.131,41.357
93.899,71.425,32.621,44.605
94.71,71.924,31.81,42.776
93.946,69.931,35.564,42.639
95.893,71.298,30.087,44.442
92.646,69.478,36.264,45.842
96.969,72.125,27.721,43.115
95.707,71.205,30.543,45.755
95.5,71.223,30.84,45.387
96.573,72.361,28.587,43.449
99.589,72.278,25.331,39.932
99.238,72.842,25.502,37.738
99.397,71.677,26.593,39.293
101.27,73.074,23.25,37.846
98.807,69.473,29.303,46.007
97.719,68.937,32.061,45.833
101.06,68.824,29.29,45.706
101.45,68.044,30.71,45.056
100.25,65.377,34.19,49.533
100.8,65.618,34.89,47.552
101.46,65.698,36.04,46.882
101.7,66.066,35.26,47.504
101.64,66.423,35.38,46.887
99.535,65.453,36.605,48.987
99.896,67.317,34.044,43.253
98.923,67.342,34.617,45.408
97.343,67.412,36.597,45.838
101.77,67.772,31.21,38.418
