62,55,75,278
57.3309,50.1645,71.6636,265.155
57.3309,50.1645,71.6636,265.155
60.3927,50.5122,71.3363,263.944
64.4973,50.1645,71.6636,265.155
67.626,50.5856,71.2878,263.765
70.655,50.8217,71.0736,262.972
84.6029,87.0912,49.7664,184.136
87.8402,87.5659,49.5158,183.209
94.5562,87.0912,49.7664,184.136
99.5328,87.0912,49.7664,184.136
99.5328,116.122,41.472,153.446
102.632,116.489,41.3412,152.963
103.68,116.122,41.472,153.446
103.68,130.637,41.472,153.446
111.974,116.122,41.472,153.446
114.785,116.476,41.3658,153.054
124.416,87.0912,49.7664,184.136
118.08,161.28,28.8,106.56
120.96,161.28,28.8,106.56
124.416,116.122,41.472,153.446
127.362,116.42,41.2479,152.617
130.173,116.539,41.1384,152.212
132.96,116.679,41.0123,151.746
135.594,116.745,40.911,151.371
138.327,116.774,40.8023,150.968
141.005,116.122,41.472,153.446
136.858,116.122,41.472,153.446
145.152,116.122,41.472,153.446
149.299,116.122,41.472,153.446
151.681,116.427,41.2655,152.682
154.26,116.547,41.1315,152.186
157.594,116.122,41.472,153.446
160.174,116.267,41.3342,152.937
155.52,157.248,34.56,127.872
165.888,116.122,41.472,153.446
178.33,101.606,41.472,153.446
180.766,101.771,41.3253,152.903
183.174,101.853,41.1883,152.397
185.413,101.868,41.0728,151.969
187.622,101.957,40.9526,151.525
182.477,116.122,41.472,153.446
182.477,116.122,41.472,153.446
184.513,116.367,41.2911,152.777
186.624,116.122,41.472,153.446
190.771,116.122,41.472,153.446
192.76,116.061,41.259,152.658
194.759,116.208,41.1146,152.124
196.681,116.489,40.9129,151.378
198.697,116.717,40.7596,150.811
200.743,116.888,40.6133,150.269
202.715,116.949,40.5529,150.046
204.676,117.161,40.4131,149.528
211.507,101.606,41.472,153.446
213.53,101.701,41.294,152.788
215.424,101.828,41.1954,152.423
217.331,101.89,41.0456,151.869
219.194,101.997,40.8774,151.246
221.087,101.991,40.727,150.69
222.92,102.09,40.5455,150.018
224.702,102.32,40.3569,149.321
226.447,102.562,40.1394,148.516
228.164,102.724,40.0026,148.01
229.73,102.772,39.965,147.871
231.313,102.954,39.8085,147.292
232.777,102.867,39.7213,146.969
221.184,133.056,34.56,127.872
222.643,133.043,34.408,127.31
234,182,20,74
236.16,151.2,28.8,106.56
237.545,151.044,28.6809,106.119
240,175,20,74
241.363,174.708,19.982,73.9335
224.64,145.152,34.56,127.872
244,175,20,74
245.497,174.429,20.0712,74.2634
247.009,174.217,20.1665,74.6161
248.294,174.028,20.1389,74.5139
249.724,173.956,20.1787,74.6614
251.147,173.836,20.1478,74.5467
252.548,173.429,20.2037,74.7536
254.038,173.279,20.0734,74.2716
255.395,173.045,20.1214,74.4491
256.618,172.93,20.1057,74.3911
257.7,172.522,20.2344,74.8672
259.044,172.766,20.1142,74.4225
260.156,173.022,19.8865,73.5801
261.189,172.675,19.9653,73.8718
262.147,172.404,19.9954,73.9829
263.249,172.172,20.0371,74.1372
264.15,171.881,20.2022,74.748
265.169,171.824,20.1076,74.3982
266.141,171.59,20.109,74.4033
267.306,171.746,20.05,74.185
268.465,171.93,19.7795,73.1843
269.627,172.372,19.432,71.8982
270.786,172.51,19.1641,70.9073
271.972,172.503,19.0198,70.3733
273.197,172.363,18.9121,69.9746
274.425,172.509,18.7285,69.2956
275.848,172.434,18.6231,68.9056
277.129,172.177,18.58,68.7461
278.464,172.289,18.4213,68.1589
279.762,172.169,18.3446,67.8751
280.962,171.891,18.4628,68.3125
282.137,171.423,18.6551,69.0239
283.203,171.012,18.8037,69.5738
284.347,171.095,18.6711,69.0832
285.509,171.152,18.6363,68.9544
286.595,171.339,18.4799,68.3755
287.67,171.099,18.3574,67.9225
288.734,170.867,18.3523,67.9034
289.765,170.76,18.0861,66.9185
290.78,170.46,18.0751,66.878
291.801,170.316,17.8917,66.1993
576,266,20,74
504,266,20,74
508,266,20,74
507.965,265.11,19.9048,73.6477
570,259,20,74
516,266,20,74
520,266,20,74
524,266,20,74
528,266,20,74
518,259,20,74
532.8,252,24,88.8
532.717,251.271,24.1914,89.5083
536,266,20,74
538,266,20,74
520,259,20,74
532.8,231.84,28.8,106.56
532.781,231.585,28.8811,106.86
544.32,231.84,28.8,106.56
544.265,231.082,28.8679,106.811
566,266,20,74
568,266,20,74
568,266,20,74
142,266,20,74
566.4,243.6,24,88.8
566.084,243.356,24.0423,88.9565
568.8,243.6,24,88.8
568.391,243.847,23.669,87.5753
567.928,243.42,23.712,87.7343
578.4,252,24,88.8
577.596,252.34,23.6488,87.5005
578,259,20,74
577.662,259.201,19.4885,72.1074
582,259,20,74
584,259,20,74
583.684,258.792,19.7202,72.9648
570,245,20,74
322.56,131.04,28.8,106.56
323.245,130.783,28.8855,106.876
324.135,130.789,28.8385,106.702
321.408,120.96,34.56,127.872
322.069,121.171,34.423,127.365
317.952,120.96,34.56,127.872
317.952,120.96,34.56,127.872
318.612,121.295,34.2673,126.789
324.864,108.864,34.56,127.872
325.44,120.96,28.8,106.56
325.943,120.94,28.6558,106.026
325.44,120.96,28.8,106.56
325.838,120.743,28.7435,106.351
312,147,20,74
312,134.4,24,88.8
312,147,20,74
312.656,146.73,19.9196,73.7025
313.424,146.445,19.8576,73.4732
314,147,20,74
314.763,146.235,20.1767,74.6537
315.68,145.901,20.0985,74.3646
316.683,145.642,19.9968,73.988
317.376,145.688,19.8347,73.3882
314.4,134.4,24,88.8
315.122,134.422,23.8953,88.4126
315.813,134.249,23.807,88.0858
316,147,20,74
316.743,146.61,20.0214,74.0793
322,140,20,74
322,140,20,74
322,140,20,74
318,147,20,74
318.629,146.979,19.9148,73.6848
319.319,146.776,19.9209,73.7075
322,140,20,74
322.652,139.938,19.9347,73.7582
324,140,20,74
324,140,20,74
324.752,140.163,19.9058,73.6513
326,140,20,74
326.617,140.175,19.8795,73.5543
328,140,20,74
328,140,20,74
330,140,20,74
330,140,20,74
332,140,20,74
332.529,140.198,19.8805,73.558
334,133,20,74
334.542,133.06,19.9422,73.7862
334,140,20,74
334.412,140.136,19.8768,73.5442
334,140,20,74
336,133,20,74
336.312,132.964,19.9785,73.9204
336,140,20,74
336,140,20,74
334,140,20,74
334.268,139.827,19.9993,73.9975
336,140,20,74
336,140,20,74
338,133,20,74
338.301,132.907,19.9182,73.6973
338.456,132.846,19.8619,73.4889
338.574,132.969,19.6763,72.8022
338.833,132.795,19.5879,72.4752
339.148,132.838,19.4824,72.0849
339.661,132.744,19.3591,71.6285
340,133,20,74
338,140,20,74
338.131,139.789,20.0163,74.0603
338.192,139.725,19.969,73.8853
338.283,139.616,19.91,73.6671
342,133,20,74
342,133,20,74
342,133,20,74
342,133,20,74
342,133,20,74
342,133,20,74
342,133,20,74
342,133,20,74
342,133,20,74
340.8,126,24,88.8
346,126,20,74
346,126,20,74
346,126,20,74
346,126,20,74
346,126,20,74
342,133,20,74
346,126,20,74
346.083,126.143,19.8962,73.6158
346.091,126.183,19.8727,73.529
342,133,20,74
342.009,133.053,19.9768,73.9143
342.111,133.074,19.888,73.5855
342.28,133.196,19.7893,73.2203
346,126,20,74
346.116,126.04,19.9516,73.821
346.189,126.078,19.9123,73.6755
346.245,126.224,19.8408,73.4108
346.298,126.438,19.7354,73.021
346.266,126.602,19.6613,72.7467
346,126,20,74
346,126,20,74
346.014,126.092,19.933,73.7523
346.072,126.251,19.8284,73.3652
346.196,126.414,19.7649,73.1301
346.344,126.591,19.6341,72.6461
346.409,126.709,19.5725,72.4181
346.469,126.814,19.51,72.187
346.533,126.984,19.3861,71.7286
346.586,127.11,19.2945,71.3895
346.691,127.316,19.2058,71.0616
346.789,127.501,19.1334,70.7937
346.875,127.532,19.095,70.6514
478,7,20,74
346,133,20,74
346,133,20,74
346,133,20,74
346,133,20,74
346.139,132.965,19.9313,73.7459
346.269,132.947,19.8923,73.6015
346.385,132.913,19.8047,73.2775
346.469,132.71,19.8006,73.2623
346.615,132.73,19.7245,72.9805
346.663,132.847,19.6366,72.6554
346.682,132.921,19.5887,72.4782
346.719,132.816,19.5052,72.1691
346.754,132.611,19.4764,72.0628
346.803,132.514,19.4623,72.0107
355.2,100.8,24,88.8
355.2,100.8,24,88.8
355.2,100.8,24,88.8
355.2,100.8,24,88.8
355.2,100.8,24,88.8
355.298,100.846,23.9107,88.4695
335.232,157.248,34.56,127.872
335.372,157.178,34.4572,127.492
350,133,20,74
350,133,20,74
350,133,20,74
350,133,20,74
350.033,133.103,19.9504,73.8166
350.171,133.2,19.8554,73.4651
355.2,100.8,24,88.8
355.2,100.8,24,88.8
355.269,100.74,23.9992,88.797
355.352,100.928,23.8955,88.4132
350,133,20,74
350,126,20,74
350,126,20,74
