341,119,17,24
337.995,115.469,19.5153,27.6418
332.236,114.973,21.2154,29.2225
324.964,113.75,22.3907,30.4109
317.154,110.691,23.1131,30.8817
314.848,112.437,23.4928,30.7362
309.228,111.479,23.823,30.7037
305.4,115.265,23.9097,30.8941
300.01,113.507,24.2646,31.6839
297.862,113.668,23.5909,31.0961
292.937,113.118,22.5719,30.2123
290.67,114.056,21.4641,28.9274
287.691,112.56,21.206,28.6109
288.416,115.985,19.6849,26.8347
288.829,114.926,18.5997,25.5739
283.958,114.623,17.9149,24.7525
282.139,112.866,17.0507,24.1928
279.451,114.617,16.5719,23.1848
277.357,115.83,16.9088,23.473
273.737,114.923,18.285,25.062
268.962,113.289,20.3535,27.3561
263.258,110.499,23.9371,30.758
258.889,106.001,27.2506,33.4005
258.677,106.506,29.8761,34.5239
257.591,106.787,34.1975,35.7383
255.951,108.074,36.7756,37.2785
252.406,107.322,39.7963,39.9546
246.561,109.934,41.7291,42.2314
240.874,111.467,45.9505,46.2098
236.306,112.209,53.9161,52.5222
231.489,119.999,58.7598,54.378
218.245,122.854,65.7301,57.3063
204.839,123.263,68.4032,56.5907
196.403,120.134,72.1134,58.6876
189.506,120.154,75.4459,61.089
180.254,118.695,79.2436,64.1684
172.428,116.837,83.1635,67.8668
167.21,117.325,88.606,73.2181
158.996,115.64,97.5751,79.9194
141.833,118.613,109.116,85.9516
112.851,125.037,110.757,84.0591
81.1833,132.12,104.24,80.2225
76.1874,129.324,103.931,80.2353
72.2592,130.157,104.178,80.3031
67.993,130.437,104.632,80.5888
63.1862,132.843,103.051,79.5187
62.2325,135.108,102.986,79.1446
58.1352,133.295,103.36,79.537
54.8434,131.102,103.845,80.3328
51.1521,130.361,104.455,80.9909
47.8142,131.349,107.942,84.1031
45.095,130.361,111.991,88.5269
39.214,133.608,117.385,95.6406
36.8446,132.731,126.473,104.637
26.7685,129.782,138.744,114.502
17.6604,120.549,152.316,128.31
20.0604,119.16,166.209,138.81
9.74274,122.454,171.028,141.62
20.9777,119.263,186.222,154.149
14.1896,138.474,191.343,157.844
25.7559,136.417,185.601,159.474
44.5149,145.381,169.373,149.282
42.9648,146.964,168.954,147.013
38.5107,152.345,171.097,147.644
45.4377,154.234,169.524,149.2
56.9175,170.509,167.969,150.363
55.6314,157.164,174.773,154.723
65.5514,182.323,176.25,157.32
63.4044,171.817,182.138,162.199
91.3535,180.148,176.642,159.708
86.978,177.754,185.165,167.079
105.614,202.284,186.138,169.573
100.38,205.642,205.848,185.012
109.616,221.474,215.563,196.072
112.064,193.773,242.535,218.238
114.809,207.295,247.003,224.328
115.948,194.391,261.851,237.166
126.49,195.399,258.642,233.35
129.629,179.952,260.429,232.67
136.293,199.01,256.737,231.351
127.892,181.333,271.641,241.508
146.126,198.763,269.68,238.947
132.025,176.174,282.542,247.597
144.788,189.738,278.855,242.79
127.964,180.517,286.397,246.718
147.386,174.151,279.492,239.934
130.479,172.355,288.425,245.089
151.649,158.67,288.461,246.549
131.519,171.857,293.484,247.632
161.118,161.279,290.281,251.523
133.732,173.579,299.634,256.598
164.435,152.773,296.819,258.733
128.8,163.898,307.115,261.89
157.794,152.961,301.716,267.106
134.983,166.873,302.763,264.633
162.995,150.322,295.405,267.964
132.951,157.591,301.155,267.806
156.695,165.093,291.607,271.401
135.79,170.724,296.126,273.626
165.594,151.358,290.703,274.87
131.328,148.084,300.318,278.666
168.639,136.311,285.541,275.05
133.211,151.824,292.181,273.586
174.932,145.468,285.984,275.279
127.457,151.598,297.425,277.988
167.302,151.137,289.035,279.274
133.046,148.488,296.477,281.553
168.44,145.752,290.732,281.763
133.688,143.686,297.787,281.962
169.165,138.612,288.602,280.377
133.427,148.739,296.29,280.415
173.601,131.119,288.755,282.542
130.028,140.376,302.12,283.41
173.039,147.58,292.482,288.275
129.767,139.982,305.066,293.047
171.52,128.502,294.74,297.742
127.867,136.905,304.987,296.488
165.234,122.259,293.334,298.713
132.331,117.651,306.124,300.618
161.344,111.884,294.395,301.707
119.806,146.484,307.088,303.208
153.947,137.474,302.144,313.795
124.043,153.055,314.145,319.164
172.387,122.556,305.813,323.471
125.107,133.017,315.791,324.062
167.558,114.016,306.975,329.428
196.467,97.297,297.656,329.907
108.825,129.644,330.305,335.706
150.06,129.721,323.227,347.277
115.565,151.035,339.221,355.788
156.972,133.548,331.389,364.756
113.339,129.882,363.469,380.213
153.335,123.756,354.024,391.542
110.036,140.453,379.983,408.593
