506.52,224.78,86.96,35.44
515.44,236.01,86.79,34.87
515.78,234.42,88.95,45.11
516.12,232.83,91.11,55.36
518.42,241.83,90.69,48.43
520.71,250.82,90.28,41.51
523.01,259.82,89.86,34.58
525.26,262.75,89.37,33.78
527.51,265.68,88.88,32.99
529.76,268.61,88.4,32.19
537.15,274.92,79.03,24.1
535.17,272.41,82.72,33.64
535.05,267.85,78.7,38.12
528.87,264.33,96.26,60.17
532.63,275,93.81,53.14
536.39,285.67,91.36,46.1
540.15,296.33,88.9,39.07
540.57,298.67,86.46,32.03
541,301,84,25
534.86,304.56,85.93,19.09
535,301,85,35
522.46,321.26,111.08,29.48
528.92,321.11,101.82,32.11
535.39,320.96,92.55,34.74
541.86,320.82,83.28,37.36
539,322,74,40
529,346,101,22
537.2,353.8,95.2,23.2
535.84,347.82,89.4,24.4
543.76,332.8,70.48,53.4
546.99,336.65,53.64,38.65
532,362,114,23
538.13,351.69,96.24,47.62
544.26,341.39,78.48,72.22
546.84,338.59,66.65,59.49
527.33,355.71,102.34,37.58
561.23,355.89,43.93,32.97
550.25,346.04,63.02,42.28
544.39,333.14,71.22,60.72
531.58,337.94,97.84,55.12
539.54,341.52,81.67,52.54
554.72,329.95,50.53,53.3
555.18,335.17,33.81,44.74
546.84,325.28,56.8199,53.94
531.84,311.82,69.0699,62.61
530.16,312.04,70.6801,55.92
542.1,301.33,62.8,51.8
538.16,287.3,71.4301,60.05
537.5,286.52,65.5,53.81
531.31,296.91,74.13,36.1
515.22,295.65,94.5601,45.7
520.26,313.09,65.48,31.57
524.17,304.69,60.66,33.12
529.63,298.81,60.74,35.63
527.12,290.17,60.76,43.66
525.09,287.59,62.18,44.61
506.92,310.15,97.16,33.7
518.12,321.45,77.76,36.1
525.37,316.21,61.93,35.14
520.97,316,72.0601,21.84
523.85,303.84,51.33,36.21
508.53,312.01,87.95,42.98
518.76,323.59,88.48,44.62
527.59,333.91,69.3199,40.78
532.62,325.84,58,44.12
532.82,317.06,56.36,50.88
523.41,335.69,83.1801,39.62
519.76,351.86,86.31,38.2
538,357,48,30
535.13,337.2,61.74,57.6
535,341,48,47
518,364.69,98,31.62
528,364,68,25
529,349,61,41
541,348,39,40
535,349,55,34
520.45,350.21,93.1,29.58
527.52,350.72,73.96,23.56
537,350,68,22
535.3,339.15,57.9,28.7
532.27,330.11,56.46,37.78
537,320.09,69.36,50.82
529.6,341.26,97.8,25.48
540,349,75,25
550,345,66,32
547,344,73,26
559,319,53,46
551.01,320.22,65.84,53.64
541.93,331.38,92.14,48.24
546.1,343.55,91.44,48.4
554.55,345.78,73.72,45.19
563,348,56,42
561.42,342.14,70.79,55.54
559.85,336.28,85.58,69.08
559.09,354.52,90.8199,50.96
559.14,362.27,102.72,50.46
567.19,361.26,85.62,64.48
569.83,342.49,89.34,92.02
572.38,376.74,100.24,55.52
572.85,380.5,95.8,54.25
589.6,378.09,76.8,53.82
577.37,363.64,84.26,66.72
586.27,375.77,82.46,50.46
585.83,379.86,85.34,47.12
592.83,374.6,83.34,52.8
590,372,70,46
585.45,351.65,73.1,61.7
587.55,360.97,86.4,46.06
589.65,370.3,99.7,30.4
610,371,68,28
610,357,56,35
589,328.21,68,61.58
587,335,89,44
588,344,89,33
597.08,339.03,87.69,35.33
611,319,53,49
591.34,304.97,66.05,60.43
578,307,80,54
589.23,307.65,87.57,41.75
590.25,300.54,94.75,45.54
592.12,282.77,73.38,53.77
594,265,52,62
590.67,270,67,53.67
587.33,275,82,45.33
584,280,97,37
603,281,69,32
594.44,259.92,60.17,53.59
578.34,240.17,67.3199,68.66
591.83,249.73,49.05,60.3
598.57,236.59,50.86,66.83
597.33,245.94,73.34,58.12
590.21,238.68,74.83,60.64
587.15,247.27,48.3199,48.59
582.53,228.71,50.6,62.21
590.23,235.87,43.24,54.86
573.53,220.86,66.5699,71.67
587.69,261.72,67.82,26.12
578.84,258.54,72.83,22.72
581.57,248.94,72.16,28.39
592.95,233.67,39.85,45.18
571.9,235.99,66.55,42.03
570,253,101,32
584.34,256.93,62.5099,38.26
573,260,90,35
580.41,258.76,71.27,19.63
571.62,246.98,88.92,34.38
581.99,256.48,63.38,22.8
569.62,249.22,95.99,47.85
571.11,255.08,94.54,45.98
571.59,260.7,93.1,44.1
572.08,266.31,91.66,42.24
574.4,271.76,90.21,40.36
576.72,277.21,88.77,38.49
569.42,273.96,99.06,50.51
569.42,278.49,92.77,55.64
577.21,290.24,87.88,43.32
584.91,315.6,79.48,36.41
580.98,320.31,87.54,39.21
578.96,320.62,92.08,47.43
576.93,320.93,96.64,55.64
580.63,333.49,96.18,56.24
584.33,346.05,95.73,56.85
591.74,348.32,95.28,57.46
595.82,349.59,94.83,58.06
599.9,350.86,94.37,58.67
616.36,368.43,69.65,29.32
616.07,357.99,53.33,46.59
626.88,360.21,40.96,42.94
601.22,361.95,92.5601,61.1
601.95,368.13,90.93,59.49
621.01,369.91,63.44,48.14
626,360,54,66
622.95,365.03,61.1,62.94
606,378,93,50
617.48,396.16,76.04,30.68
621.56,370.38,57.01,55.27
612.77,375.67,51.46,44.66
604.47,376.57,80.0601,48.86
