162,188,34,84
162.448,190.331,39.0887,90.9976
160.633,188.569,47.0259,104.98
158.735,202.385,50.9124,108.103
158.744,218.824,54.0466,106.638
156.154,226.578,58.7168,106.859
145.692,224.293,71.8154,118.686
141.226,226.887,83.8428,124.415
126.393,225.685,97.4485,131.269
120.138,234.895,102.642,131.202
111.402,253.901,108.646,128.547
109.766,257.753,110.59,120.086
111.058,259.648,112.706,114.495
110.556,262.581,115.17,111.154
109.907,266.58,117.842,109.076
106.055,270.418,115.287,104.226
105.378,272.967,115.131,101.723
105.721,275.488,112.409,97.0325
103.984,278.065,115.052,97.3762
109.659,274.011,112.442,93.6724
107.443,277.06,111.243,91.9484
111.034,276.293,111.029,90.6331
110.759,278.776,110.064,89.4886
111.466,275.74,109.969,88.9865
111.07,278.45,110.369,89.8127
108.147,278.724,110.357,89.7575
107.047,278.241,110.688,89.6523
105.973,279.644,110.55,88.8256
104.686,277.112,112.352,89.0472
104.397,278.729,111.801,88.1014
102.133,277.59,112.841,86.8904
98.2635,277.054,115.829,86.595
100.525,272.698,117.847,86.0924
97.9185,276.663,123.078,87.1512
94.6104,270.164,125.075,85.9833
95.2094,268.483,127.706,85.4191
86.623,269.715,132.374,85.1417
81.8969,271.505,136.354,84.4332
80.0095,268.281,135.795,82.1093
68.7772,277.73,138.31,79.9067
66.756,275.97,137.536,77.6629
60.9557,278.324,140.79,76.7903
56.0885,278.988,144.481,75.2878
48.5749,285.137,146.451,71.6207
38.0454,286.866,146.032,70.3297
34.9273,286.713,145.413,68.8214
29.2256,285.651,146.857,67.7992
23.8363,286.754,152.019,66.8796
19.214,284.98,158.475,66.5104
15.6624,279.901,164.577,65.7832
54.1652,265.218,161.677,64.2232
96.1306,268.371,144.568,57.2404
116.001,270.19,139.914,51.247
133.554,267.048,149.637,50.5106
198.535,269.049,143.439,44.7353
189.59,267.932,139.974,44.2869
189.404,269.876,143.873,44.9538
183.898,269.675,142.327,44.6528
174.925,273.77,140.003,43.4626
184.928,276.89,134.749,40.2545
180.28,277.178,138.897,40.6295
171.988,276.577,145.892,41.9161
164.394,274.905,150.792,42.7926
159.905,275.862,152.437,42.8029
152.18,276.227,151.559,42.6651
139.703,280.646,149.217,41.9415
147.123,285.125,140.616,38.0817
140.25,287.728,137.851,36.516
137.892,291.41,132.025,34.4341
138.994,292.507,124.946,32.0335
138.589,293.892,121.175,30.4776
140.189,295.873,115.665,28.3791
136.311,297.566,118.547,28.1059
132.974,298.427,120.268,28.0072
129.375,299.42,121.867,27.8487
132.195,300.541,119.12,27.1625
128.476,301.867,116.169,25.9437
116.626,301.872,122.323,26.002
121.153,304.212,118.611,25.955
135.751,305.138,109.304,24.5674
130.645,305.26,100.735,23.5271
147.274,304.564,90.3198,22.6031
138.735,304.92,86.4228,22.1438
139.373,305.853,80.4174,21.1719
137.657,307.014,76.1077,20.4322
135.316,306.295,74.5278,20.5324
134.915,304.491,72.0934,20.217
132.496,304.212,71.2095,20.1432
132.126,305.708,70.4434,19.9283
129.729,302.057,74.4015,20.9918
122.674,301.922,81.3197,22.617
115.261,301.193,84.9945,23.5187
109.726,300.863,88.0016,24.3449
105.918,299.868,91.5001,25.3491
102.005,298.992,91.9463,25.449
93.7303,298.64,95.3353,25.8185
85.2332,298.43,99.4827,26.5586
77.9847,299.549,103.743,27.216
72.3806,300.139,105.957,27.4849
67.428,300.694,107.12,27.2577
64.3335,300.314,107.516,26.646
56.7334,301.302,109.489,26.384
50.5815,301.16,113.438,26.3112
61.1073,298.985,119.224,26.6123
78.1587,295.054,119.937,26.6715
107.606,293.467,116.222,25.9837
140.816,293.924,105.274,24.2162
147.241,294.733,100.125,23.0706
153.242,294.893,95.9211,22.1611
158.72,294.075,92.2285,21.1442
159.731,293.803,91.3006,20.4284
162.649,292.31,91.634,20.0086
171.648,290.115,91.6204,19.7791
185.679,288.317,94.612,19.986
212.099,286.967,98.8412,20.8096
216.165,289.227,100.655,21.3594
216.847,288.604,101.573,21.6156
221.416,288.104,102.719,22.0129
224.474,288.924,104.596,22.4268
224.333,285.845,103.582,22.1206
226.998,287.33,104.111,22.3284
225.991,285.719,103.859,22.2092
224.766,285.99,106.122,22.6992
231.099,286.657,108.871,23.3634
231.623,286.237,110.91,23.8173
230.33,286.677,112.628,24.1644
230.723,287.623,113.46,24.5233
230.093,288.224,114.128,24.8103
228.741,287.295,115.202,25.4939
229.518,285.982,117.42,26.4712
230.445,286.145,116.285,26.2639
231.548,286.339,115.582,25.9884
233.709,286.138,116.086,26.0402
235.198,287.792,116.3,26.0596
236.721,287.02,118.136,26.7194
241.864,287.102,119.942,27.3068
242.951,285.128,121.238,27.7311
245.147,285.151,120.058,27.5832
244.368,285.37,119.942,27.8076
246.483,284.269,119.177,27.9764
241.987,284.309,119.274,28.1349
244.09,284.397,118.441,28.0971
242.039,283.914,120.464,28.7326
239.305,283.931,120.223,28.5729
230.42,284.45,119.071,28.238
225.378,284.729,118.746,28.0936
226.561,284.258,119.41,28.2345
223.359,284.041,118.911,28.4021
222.138,283.752,116.046,27.7742
224.769,284.587,111.509,26.9214
223.519,285.512,104.534,25.5854
218.488,286.754,98.7111,24.3506
223.151,286.34,92.7291,22.9714
222.511,286.017,88.6458,21.9293
226.66,284.219,85.1008,21.3724
230.21,285.08,78.3698,19.9038
240.869,282.602,73.1252,18.9059
245.926,284.035,69.6844,18.4531
245.06,286.557,68.0942,18.8957
248.376,286.108,69.2621,20.5699
259.451,283.685,69.6501,22.3344
272.243,283.83,67.5337,22.2618
277.328,284.741,69.4071,23.1341
277.226,284.434,71.033,23.6803
277.11,283.658,72.869,24.225
278.351,282.829,76.4901,25.1405
277.684,282.118,81.026,26.1113
279.226,281.252,85.2539,27.2005
279.741,279.112,87.9299,27.8997
280.71,277.72,88.2629,27.7628
285.516,278.672,86.9736,27.1106
288.585,279.511,87.6205,27.1714
292.043,280.75,86.956,26.8004
294.28,281.615,85.1353,26.0053
296.088,282.334,83.4982,25.2153
299.14,282.576,82.2565,24.5884
