692,439,24,79
688.999,439.067,25.2018,76.7227
687.182,437.65,26.868,76.3909
687.825,438.849,28.5449,75.3216
688.596,438.916,29.658,72.3342
688.403,437.86,30.3763,70.6213
688.705,435.839,30.5323,69.0622
689.38,430.018,31.9061,71.2838
686.989,421.986,35.4621,78.7342
683.556,411.438,40.922,90.8742
677.2,405.824,46.5018,100.006
669.117,401.799,50.6766,104.905
660.908,395.998,53.5279,108.722
657.659,388.033,52.2554,105.521
653.195,372.413,51.3265,103.289
651.928,360.666,47.5923,97.0153
651.754,349.118,43.6268,90.0696
654.878,337.604,40.0393,83.8165
658.758,326.526,38.8288,81.9072
665.413,310.811,39.7031,83.6271
668.585,304.341,39.5614,85.392
668.851,300.372,39.3587,87.085
670.399,298.482,39.1876,87.9925
672.898,298.722,38.5332,87.5305
673.412,301.187,37.8543,87.2451
674.611,301.614,37.1216,87.2308
675.803,301.96,36.2386,87.1571
676.019,304.284,35.257,86.6886
676.258,308.148,34.1059,86.0261
677.586,307.968,33.5123,86.8858
677.342,310.442,32.8263,87.562
678.551,313.997,31.77,86.8304
680.08,315.628,30.765,85.4705
680.705,317.802,29.8098,84.2283
682.189,316.831,28.8834,82.3558
681.581,321.268,28.1991,81.0989
682.278,320.071,27.8177,80.3795
682.136,322.429,27.4413,79.978
682.381,321.901,26.629,77.9811
683.1,319.438,26.323,77.2907
683.135,323.675,25.8389,76.0877
683.334,324.18,25.4964,75.2527
683.156,325.314,25.3789,74.7846
683.352,326.622,24.8835,73.4851
683.415,324.018,24.5143,72.4985
683.868,325.257,24.1633,71.8555
684.28,326.608,23.9049,71.2241
684.497,326.029,23.713,70.4019
684.665,324.84,23.5657,69.9298
684.625,326.026,23.436,69.44
684.836,323.675,23.5205,69.4177
685.257,324.623,23.2292,68.5063
685.583,325.758,22.902,67.4297
685.362,324.095,22.917,66.8125
685.21,324.076,22.5339,65.3201
685.419,325.788,22.0551,63.7362
685.813,326.106,21.7977,62.8069
686.035,324.379,21.436,61.3047
686.538,324.173,20.9789,59.4764
686.985,323.922,20.5964,57.8975
687.461,324,20.1983,56.5243
687.803,323.712,19.6782,54.578
688.518,324.509,18.8258,51.9755
688.395,324.764,17.8118,48.5641
688.904,325.284,16.6411,45.2121
689.759,325.127,15.5281,42.0038
690.857,326.877,14.4066,39.2172
690.744,328.724,13.8722,37.4144
690.148,329.046,13.6085,36.1992
690.769,330.83,12.9214,34.4887
690.546,331.238,12.892,34.0723
690.427,332.236,12.6919,33.2266
691.158,332.572,12.2145,31.7541
691.484,332.961,12.1799,31.4121
691.135,332.004,12.3927,31.6371
690.449,333.273,12.6793,31.9454
691.298,332.758,12.3351,30.7076
690.9,333.26,12.6419,31.1207
690.91,334.264,12.6667,30.8993
691.034,333.226,12.6885,30.4973
690.993,333.224,12.7515,30.2961
690.837,332.985,12.7587,29.9093
690.674,333.58,12.7277,29.4888
690.802,333.556,12.8263,29.3367
690.797,333.572,12.8241,28.979
690.735,333.846,12.8819,28.7455
690.573,334.755,12.8676,28.3528
690.537,335.049,12.9036,28.1215
690.331,335.601,13.0133,28.0284
690.954,335.223,12.8963,27.3631
690.978,335.303,12.9447,27.088
690.911,336.104,12.9953,26.8535
691.1,335.382,13.0817,26.6078
691.009,336.798,13.1545,26.4996
691.093,334.842,13.1347,26.0426
691.162,335.756,13.3153,26.13
691.171,335.703,13.4666,26.0909
691.127,335.844,13.6369,26.0414
691.155,336.015,13.7595,25.8865
690.856,334.844,14.0714,26.1036
690.688,336.476,14.195,26.1451
690.762,336.489,14.1938,25.7829
691.073,336.122,14.1168,25.2861
691.263,335.99,14.0699,24.8523
691.523,336.89,14.0462,24.4909
691.234,335.708,14.2823,24.5185
690.732,337.017,14.2237,24.2015
691.058,337.483,14.1664,23.7872
691.454,337.144,14.2539,23.5839
691.053,336.738,14.4607,23.6362
690.543,337.263,14.5744,23.5642
691.37,337.424,14.512,23.1344
691.368,337.903,14.5159,22.8386
691.522,337.42,14.5297,22.5271
691.813,337.89,14.5908,22.3253
691.512,337.575,14.7656,22.2934
690.818,337.07,15.1212,22.4905
691.227,337.051,15.1336,22.205
691.045,338.424,15.1975,22.0752
691.151,338.053,15.0799,21.5923
691.201,338.729,15.0983,21.3545
691.2,337.679,15.1625,21.1181
691.369,338.408,15.2694,21.0138
691.139,338.677,15.2803,20.7704
690.98,337.621,15.3867,20.6187
690.935,338.016,15.2764,20.2163
690.971,338.428,15.4107,20.1571
690.932,338.407,15.5362,20.052
691.301,339.713,15.533,19.8383
691.055,339.158,15.6673,19.7368
690.966,338.977,15.8009,19.6627
690.54,339.561,15.9406,19.619
690.885,339.596,15.8731,19.2775
690.288,338.52,16.04,19.2405
691.586,339.151,15.9679,18.9408
690.239,338.166,16.3709,19.1868
690.507,339.004,16.1927,18.805
690.835,338.991,16.3317,18.7705
690.96,339.015,16.3111,18.4982
691.208,338.637,16.4682,18.4482
690.632,338.977,16.5286,18.2854
691.326,339.677,16.3706,17.9313
690.653,338.587,16.6894,18.0858
690.807,339.454,16.6422,17.8378
690.929,339.537,16.7267,17.7414
691.056,339.755,16.7751,17.6107
691.228,339.79,16.8511,17.4669
690.295,338.974,17.1249,17.5985
691.073,339.98,17.076,17.3492
690.95,339.351,17.3104,17.4044
690.606,339.633,17.3232,17.253
690.264,339.357,17.5385,17.3091
690.752,339.807,17.4873,17.0976
690.628,340.428,17.5971,17.0244
691.052,340.267,17.6061,16.9174
691.576,339.815,18.0127,17.1821
691.053,339.82,18.1893,17.235
691.297,339.879,18.1233,17.0359
691.659,340.827,18.0172,16.7841
691.075,339.723,18.2819,16.9282
691.253,339.741,18.2584,16.765
690.375,340.129,18.2795,16.6872
690.373,340.842,18.4244,16.7291
690.341,340.534,18.5402,16.7564
691.15,339.754,18.6528,16.7369
691.208,340.043,18.7441,16.7118
691.562,339.953,18.8539,16.654
690.785,340.524,19.1519,16.787
690.289,339.718,19.1708,16.6836
690.777,340.253,19.3066,16.7238
690.576,340.761,19.4832,16.8021
690.077,340.166,19.6032,16.8695
691.11,340.415,19.525,16.7023
691.487,340.862,19.3553,16.4684
690.182,340.087,19.6548,16.7038
690.727,340.482,19.6231,16.6268
691.061,341.198,19.5702,16.5352
691.398,340.991,19.553,16.4647
690.865,339.89,19.6806,16.5011
