106,68,130,125
133.424,64.3539,115.174,110.322
141.636,65.1455,112.245,106.022
143.758,66.1215,109.259,103.949
143.487,62.404,105.392,102.431
142.338,59.5757,101.684,103.248
144.125,46.7979,95.1256,102.029
152.545,23.8331,81.8528,94.5928
153.865,9.71051,78.2024,99.1992
153.434,2.03839,81.9539,105.067
156.922,0.906982,83.4304,106.796
158.514,-0.227615,85.2944,110.518
166.472,5.21831,84.9267,111.378
174.108,8.35313,83.4572,110.008
179.537,14.4617,83.3687,109.101
182.477,21.6895,84.9716,109.899
186.2,29.2464,86.555,111.359
190.597,40.867,86.6473,111.25
197.67,54.4852,88.0749,112.412
202.778,70.4812,87.0554,109.74
206.115,83.1275,88.811,106.731
216.426,95.4801,84.3808,96.3256
235.677,110.611,78.2641,83.9425
260.473,120.246,76.0839,80.5903
263.012,126.958,78.9456,85.6257
265.185,123.579,80.8619,89.4875
279.935,115.443,78.6037,88.6842
277.317,115.954,85.4015,94.3917
280.067,105.654,87.1856,95.4089
291.549,99.402,85.8573,91.6419
288.49,86.8531,97.5046,97.6572
274.213,68.0858,115.628,111.394
268.333,60.7004,126.844,118.764
259.739,46.1502,133.39,123.199
252.291,36.0085,136.747,125.491
247.297,25.6796,137.199,125.266
242.432,14.1081,138.932,125.755
241.607,9.58058,131.251,117.443
248.641,5.90567,129.201,113.051
257.957,8.33841,122.378,106.457
252.203,7.93271,127.927,111.265
260.157,19.5367,136.395,116.537
266.471,26.8019,137.673,114.374
264.317,28.3854,143.265,114.494
253.661,23.5653,152.977,117.022
248.493,18.3796,159.951,118.955
246.282,17.5431,158.38,114.329
246.743,13.1385,158.038,109.427
243.623,17.3627,161.371,104.656
239.139,22.2016,163.375,98.8467
239.374,24.4338,167.345,94.6456
238.52,32.6208,173.237,92.3384
229.292,35.251,181.141,91.7016
224.13,40.0002,189.772,90.2718
215.853,39.8466,197.841,88.767
199.98,41.8124,204.442,88.1367
190.321,43.7254,206.583,86.9862
194.623,44.7535,210.148,86.9084
193.092,47.9323,221.181,91.0171
194.162,48.5294,234.345,94.7525
180.358,53.459,231.265,90.7805
179.833,56.879,230.046,88.6901
182.39,60.8405,235.535,89.7263
184.116,59.3856,236.666,88.9261
169.836,58.4834,235.602,87.804
171.464,65.93,233.039,86.8548
165.323,65.1059,234.269,86.2258
159.649,67.0967,236.474,87.6007
158.324,71.9898,228.768,85.8073
154.693,71.7721,223.104,84.1272
164.315,78.743,210.663,81.0494
171.64,82.6813,218.59,85.5187
186.381,79.8168,220.427,90.7269
191.773,77.966,215.619,96.0408
175.785,69.9857,218.947,105.868
185.786,53.657,217.306,113.351
185.658,41.1479,210.305,117.229
214.384,46.2001,192.153,108.918
242.821,52.8108,172.649,99.4302
254.83,55.4641,151.593,91.7111
266.222,59.6594,132.236,85.0737
265.576,70.1593,119.403,78.366
266.397,78.2896,116.438,73.4587
264.638,83.869,121.916,75.5951
269.423,88.2479,120.769,77.8559
278.096,101.639,107.791,75.8394
283.698,121.85,91.2787,68.7638
282.83,130.47,84.5865,65.7213
269.21,134.432,85.2113,64.4084
255.892,141.555,82.593,62.3582
243.401,147.623,77.8691,60.3642
226.92,151.534,72.8581,57.5571
212.555,156.289,67.5961,54.5233
199.749,161.912,62.5659,51.5864
188.916,165.288,58.5169,49.4216
179.989,165.332,55.3587,47.9015
171.582,161.825,52.3959,45.9723
162.92,158.683,48.5285,43.2159
155.595,155.024,44.6426,40.2892
150.906,152.682,42.1543,38.3586
147.463,150.201,39.5669,36.2961
142.536,146.945,37.5326,34.5077
137.4,143.636,35.2162,32.3922
133.148,140.826,32.8916,30.2193
128.411,138.525,30.6028,28.0366
124.771,137.825,28.6209,26.0633
119.477,134.139,29.1536,26.3502
113.169,129.155,30.8347,27.7483
106.566,123.284,32.0345,28.6705
101.616,116.948,32.5929,28.9748
98.0655,110.36,32.7113,28.947
95.0295,103.286,32.5698,28.7034
90.7526,96.8729,32.9295,28.6144
87.8708,90.8511,33.6002,28.8172
84.3302,81.6304,34.9368,29.5214
79.1444,77.6121,34.8887,29.2871
78.0675,68.693,34.8773,28.997
77.5606,60.8163,33.9273,28.0732
77.4441,52.7635,33.0238,27.2701
77.48,45.9094,32.6271,26.9054
79.0933,39.5341,32.5149,26.6427
81.756,33.8123,31.7719,25.9852
84.9426,29.4567,30.5788,25.1569
89.7998,27.6113,29.6574,24.729
94.0809,26.8364,29.2713,25.2116
98.162,27.8426,32.2052,28.0286
98.7206,23.5642,31.6776,26.1347
98.7226,9.39252,33.0957,26.9561
100.777,-6.52174,37.8264,30.4103
101.557,-22.5575,47.8794,38.9049
91.2872,-44.1029,91.8202,77.6553
69.953,-57.3378,127.132,105.314
18.8353,-93.0759,177.941,153.947
0.331146,-83.4648,176.17,152.686
-52.2588,-72.0291,235.464,208.165
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
Tracking failure detected
